RowNumber,CustomerId,CreditScore,State,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Complain,Satisfaction Score,Card Type,Point Earned
1577,18432299,717,Vermont,Male,45,5,88537.96,3,1,0,0,0,1,GOLD,770
1578,15300027,463,New Mexico,Female,34,9,96055.94,3,0,0,0,0,4,GOLD,451
1579,19920350,377,Alaska,Female,42,5,121535.77,1,1,1,0,0,2,GOLD,385
1580,19304375,353,Minnesota,Female,49,7,0.0,2,1,0,1,1,3,PLATINUM,636
1581,15953293,439,New York,Female,37,6,0.0,3,1,0,1,1,5,SILVER,591
1582,18275559,397,Massachusetts,Female,49,0,23143.88,1,1,0,0,0,1,GOLD,289
1583,17946433,484,Missouri,Male,38,1,78827.98,1,1,0,0,0,4,GOLD,658
1584,18244865,784,Colorado,Female,35,8,0.0,1,0,0,0,1,3,GOLD,512
1585,17837124,569,Missouri,Female,46,4,209540.58,2,1,0,0,0,5,SILVER,965
1586,16332366,403,California,Female,34,2,32989.95,1,0,0,0,0,1,SILVER,19
1587,15326594,704,California,Male,47,6,39412.48,1,1,1,0,0,5,SILVER,810
1588,19787369,516,New Jersey,Female,55,4,83515.63,4,0,1,1,0,5,GOLD,207
1589,18323743,633,Maine,Female,50,1,0.0,2,1,0,0,1,4,PLATINUM,243
1590,18799589,728,New Jersey,Female,35,6,2011.9,1,1,0,0,0,1,PLATINUM,523
1591,16557453,404,Delaware,Female,53,7,44729.32,1,1,0,0,0,2,SILVER,949
1592,17074736,437,Illinois,Female,45,8,114886.75,1,1,0,0,0,1,SILVER,804
1593,18465281,636,Kansas,Male,41,5,214621.85,1,1,1,0,0,5,GOLD,581
1594,16118250,692,Missouri,Female,50,5,0.0,1,0,1,0,1,3,SILVER,607
1595,17236762,665,Utah,Female,44,6,87489.48,4,0,0,0,0,3,GOLD,927
1596,15128735,426,Vermont,Female,45,8,96737.3,2,1,1,0,0,1,GOLD,185
1597,16413654,685,Michigan,Male,42,8,103762.42,1,1,1,0,0,5,SILVER,107
1598,15404248,770,Montana,Female,29,8,88073.91,2,1,0,0,0,5,GOLD,190
1599,18902298,800,Florida,Female,58,9,183798.44,3,1,1,0,0,4,PLATINUM,462
1600,15769945,664,Louisiana,Female,48,0,113271.08,2,0,1,0,0,4,DIAMOND,549
1601,19326873,747,North Carolina,Male,42,5,0.0,1,0,1,0,0,2,PLATINUM,546
1602,16400750,640,Missouri,Male,51,6,32260.36,2,0,1,0,0,1,SILVER,682
1603,19525868,632,North Dakota,Female,20,2,56229.72,2,1,0,1,0,1,SILVER,776
1604,17572446,513,Virginia,Female,39,6,0.0,1,1,1,0,0,4,DIAMOND,847
1605,17405001,793,Utah,Male,41,2,55639.78,2,1,1,0,0,4,SILVER,258
1606,15606104,677,Georgia,Female,27,3,118611.95,1,0,1,1,0,4,SILVER,400
1607,19569831,635,North Carolina,Female,39,10,112257.76,1,0,1,0,0,5,DIAMOND,463
1608,16323825,667,Missouri,Male,51,8,158663.86,2,1,0,0,0,5,PLATINUM,266
1609,19340688,790,Connecticut,Male,50,8,57015.24,2,0,0,1,0,3,SILVER,326
1610,16543184,436,California,Female,48,8,187381.22,2,1,1,0,0,5,PLATINUM,861
1611,15654962,354,Oklahoma,Male,35,8,0.0,2,1,1,0,0,5,SILVER,888
1612,17358711,657,Kentucky,Male,43,3,59869.28,1,1,1,0,0,3,GOLD,52
1613,15010950,503,Missouri,Female,42,8,111385.41,1,1,1,0,0,3,GOLD,62
1614,17400403,425,Ohio,Male,39,9,67689.58,1,1,1,0,1,2,PLATINUM,900
1615,16708648,382,Arizona,Female,38,3,70529.86,1,1,0,0,0,4,GOLD,114
1616,16393566,823,Mississippi,Female,33,9,93526.16,3,1,0,0,0,3,SILVER,220
1617,18683275,432,Indiana,Male,56,0,39667.42,1,1,0,0,0,3,GOLD,669
1618,18667126,595,Pennsylvania,Male,62,10,4882.47,3,1,1,0,0,2,SILVER,509
1619,16710504,469,Connecticut,Female,42,6,0.0,1,0,1,0,0,3,GOLD,757
1620,17279760,622,Washington,Female,39,5,43630.9,3,1,0,0,0,1,GOLD,838
1621,15118663,457,Nebraska,Male,33,7,35657.4,2,1,1,0,0,3,GOLD,861
1622,18502593,817,Hawaii,Female,45,6,113394.18,3,1,0,1,0,5,SILVER,958
1623,19898357,521,Missouri,Female,46,3,0.0,1,1,1,1,0,4,PLATINUM,998
1624,17775635,559,Maine,Male,37,4,40845.52,2,0,1,0,0,1,GOLD,714
1625,16831579,751,Vermont,Male,52,7,4322.34,2,1,0,0,0,2,PLATINUM,188
1626,15183290,620,West Virginia,Male,39,9,115650.04,2,1,0,0,1,3,GOLD,88
1627,18702994,597,New York,Female,53,3,24558.78,1,1,1,1,0,1,PLATINUM,523
1628,19804500,783,Texas,Female,31,2,23469.58,1,0,1,0,0,5,GOLD,414
1629,19632244,470,North Dakota,Male,40,3,28893.38,2,1,0,0,0,4,PLATINUM,433
1630,19578085,742,Tennessee,Male,24,0,0.0,1,1,1,0,1,3,DIAMOND,212
1631,15361460,435,Missouri,Female,46,3,54926.68,1,1,0,0,0,5,GOLD,299
1632,15123170,557,Michigan,Male,52,6,11642.77,1,1,0,0,0,5,SILVER,541
1633,18722422,558,Indiana,Female,40,6,245479.49,1,0,1,1,1,2,GOLD,757
1634,17808051,438,Maine,Male,37,0,90782.01,2,1,0,0,0,2,SILVER,829
1635,16938785,575,Maine,Female,36,1,445485.85,3,0,1,0,0,4,DIAMOND,538
1636,18961877,570,Wyoming,Male,27,3,268604.01,1,1,0,0,0,3,SILVER,268
1637,15490876,591,New Mexico,Female,24,9,70486.3,1,0,0,1,0,5,PLATINUM,947
1638,19680519,443,Kentucky,Female,31,9,0.0,1,1,1,0,1,3,SILVER,946
1639,15350071,840,South Carolina,Female,45,7,0.0,1,0,1,0,0,1,GOLD,135
1640,17003366,543,Kansas,Female,43,9,76533.53,2,1,1,0,0,2,SILVER,632
1641,19290467,536,North Dakota,Female,45,10,110396.3,3,1,0,0,1,1,SILVER,404
1642,17664764,629,South Dakota,Female,36,4,74861.96,1,1,0,0,1,5,DIAMOND,20
1643,15147292,436,New Hampshire,Male,29,8,91397.56,2,1,0,0,0,3,GOLD,83
1644,19426597,408,Illinois,Female,44,7,79587.31,1,1,1,0,0,3,GOLD,654
1645,17193625,469,Vermont,Female,39,10,26297.19,1,1,0,0,0,1,GOLD,762
1646,19181995,644,Indiana,Male,50,1,173300.87,1,1,0,0,1,1,PLATINUM,791
1647,19593839,781,California,Male,40,9,41677.95,2,0,0,0,0,3,SILVER,962
1648,16995123,550,Maryland,Female,31,3,0.0,1,1,0,0,0,3,DIAMOND,159
1649,18985206,465,Maryland,Male,31,5,62714.72,2,1,0,0,0,2,PLATINUM,808
1650,15470264,731,Arkansas,Female,18,1,36774.31,1,1,1,0,0,2,SILVER,207
1651,15293478,487,Iowa,Female,32,3,80678.21,3,1,1,0,0,5,SILVER,39
1652,16793381,813,Maryland,Female,42,7,71396.06,3,0,1,0,0,1,DIAMOND,621
1653,18076686,757,Montana,Male,39,1,381936.17,4,1,0,1,0,4,SILVER,125
1654,19807115,747,Washington,Female,55,5,12194.41,1,1,0,0,0,5,SILVER,213
1655,19231279,363,Nevada,Female,48,6,68348.39,1,0,1,0,0,4,GOLD,924
1656,15329869,373,Arizona,Female,31,7,86399.06,1,1,1,0,1,3,GOLD,274
1657,17671236,594,Texas,Male,54,4,105005.56,2,1,0,0,1,4,GOLD,561
1658,16077581,767,Nebraska,Female,48,9,142453.02,4,0,0,0,0,4,PLATINUM,391
1659,17056717,675,New York,Male,57,6,8173.26,3,0,0,0,0,5,PLATINUM,192
1660,15851309,556,Indiana,Male,35,5,336576.14,1,0,1,0,0,1,GOLD,507
1661,18070850,778,South Carolina,Male,35,1,32250.62,1,1,0,0,0,1,PLATINUM,303
1662,15603633,723,Illinois,Male,37,6,23309.96,1,1,0,0,1,1,GOLD,744
1663,17114795,803,Delaware,Female,36,1,50980.58,2,0,1,1,0,4,GOLD,366
1664,15967824,582,Washington,Male,47,0,210940.27,1,1,1,1,0,5,SILVER,159
1665,16595491,550,Arkansas,Male,42,7,63313.9,3,0,1,0,0,2,SILVER,951
1666,18830524,728,Kentucky,Female,50,10,39986.59,1,1,0,0,0,2,GOLD,297
1667,18997316,719,Georgia,Male,42,3,102114.21,2,1,1,0,0,4,GOLD,991
1668,19699329,753,Kansas,Female,45,8,125943.75,1,0,1,0,0,2,PLATINUM,219
1669,19460508,609,Florida,Male,43,5,115090.77,1,1,1,0,0,1,GOLD,88
1670,16788823,571,Oregon,Male,50,1,105566.58,3,1,0,0,0,4,SILVER,794
1671,18990743,638,Utah,Male,39,6,38472.42,2,0,0,0,0,3,PLATINUM,782
1672,18067043,775,Kentucky,Female,38,4,180701.58,1,1,1,0,0,3,GOLD,658
1673,18023632,527,Missouri,Male,72,10,117239.75,1,1,0,0,0,2,DIAMOND,538
1674,17937856,654,Rhode Island,Female,35,9,74052.5,1,1,1,0,0,4,GOLD,663
1675,16076365,398,Tennessee,Male,40,5,76731.0,1,1,0,0,0,4,PLATINUM,69
1676,16471815,593,Wyoming,Male,30,7,91248.19,1,1,0,0,0,4,GOLD,631
1677,18748153,492,Missouri,Female,27,10,91572.67,1,1,1,0,0,4,GOLD,289
1678,19414702,484,Rhode Island,Female,31,2,110444.42,2,1,1,0,1,4,GOLD,602
1679,18218984,655,Mississippi,Female,48,3,91896.15,3,1,0,0,0,1,PLATINUM,948
1680,16574919,448,South Dakota,Female,33,0,250619.56,3,1,0,0,0,3,DIAMOND,764
1681,17678148,600,California,Female,37,5,127062.73,1,0,1,0,1,1,SILVER,548
1682,18922639,721,Arizona,Male,44,8,73083.57,2,0,0,0,0,1,PLATINUM,840
1683,18752855,737,Idaho,Male,37,4,191178.43,2,1,1,0,1,5,SILVER,645
1684,15761873,711,Alaska,Male,44,1,0.0,2,1,1,0,0,4,SILVER,94
1685,18337125,469,South Dakota,Female,40,4,72822.43,1,1,0,0,0,1,PLATINUM,227
1686,16904866,497,Connecticut,Female,49,3,239528.71,1,1,1,0,0,3,DIAMOND,711
1687,17357003,682,South Dakota,Female,37,3,142250.1,3,1,1,0,0,4,GOLD,229
1688,19472206,517,South Carolina,Female,44,5,153694.12,1,1,1,0,0,3,PLATINUM,768
1689,19981077,759,Minnesota,Female,28,2,153272.75,1,1,1,0,0,3,PLATINUM,53
1690,19687122,516,Louisiana,Female,50,10,0.0,1,1,0,0,0,5,GOLD,145
1691,18773612,400,New Mexico,Male,51,5,79682.85,1,0,0,0,0,1,DIAMOND,730
1692,18689339,374,Washington,Female,58,10,222480.35,1,0,0,0,0,3,GOLD,828
1693,15588403,615,Florida,Male,34,5,62810.9,1,0,1,0,1,3,SILVER,452
1694,18055541,747,Rhode Island,Male,51,0,9694.5,4,0,1,0,0,3,SILVER,630
1695,18685206,655,Maryland,Male,49,8,64580.44,3,0,1,0,0,4,SILVER,400
1696,19491046,569,Idaho,Female,48,3,111771.38,1,1,0,0,0,5,SILVER,933
1697,16885605,536,South Dakota,Female,40,0,33935.44,1,1,1,0,0,5,SILVER,522
1698,18217722,535,South Carolina,Male,48,3,167849.71,3,1,1,0,0,2,SILVER,341
1699,17573057,663,Montana,Male,43,0,60683.59,2,0,0,1,0,1,SILVER,259
1700,18147713,754,Delaware,Female,21,7,0.0,3,0,0,0,0,3,DIAMOND,14
1701,19511793,598,New York,Female,35,4,0.0,1,0,0,0,0,3,DIAMOND,215
1702,15979988,440,Tennessee,Male,37,1,0.0,1,1,0,0,0,4,GOLD,868
1703,15995362,695,Wisconsin,Female,54,10,148153.71,3,1,0,0,0,2,PLATINUM,344
1704,19925968,470,Minnesota,Female,43,10,0.0,1,0,1,1,0,2,GOLD,617
1705,16016254,407,California,Female,33,5,193262.57,1,0,1,0,0,1,SILVER,230
1706,19928623,641,South Dakota,Female,28,6,198219.01,1,1,0,0,0,4,SILVER,873
1707,18012252,786,Wyoming,Male,26,2,66899.85,1,0,1,0,0,5,SILVER,824
1708,17522010,372,Georgia,Male,44,6,0.0,1,1,0,0,0,2,GOLD,21
1709,18440406,540,Maine,Female,23,5,53629.69,2,0,0,0,0,3,GOLD,284
1710,18930468,761,Kansas,Male,35,10,30401.5,1,1,1,0,0,5,PLATINUM,716
1711,17772127,444,Maine,Female,44,5,188945.46,2,1,1,0,0,5,GOLD,870
1712,15927109,794,Hawaii,Male,18,0,139673.78,3,1,1,0,0,3,GOLD,844
1713,17456118,678,Alaska,Female,37,7,88739.6,3,1,1,0,0,5,PLATINUM,559
1714,17183716,378,Florida,Female,41,5,16740.01,2,1,1,1,0,5,GOLD,698
1715,16068524,374,Wisconsin,Female,31,0,167982.32,3,1,0,0,0,5,SILVER,865
1716,16751909,795,Georgia,Male,33,2,19875.26,2,1,1,0,0,1,SILVER,272
1717,16984410,639,Montana,Male,31,1,79844.29,1,0,0,0,1,3,GOLD,120
1718,15806650,822,Oregon,Male,44,3,148218.82,3,0,0,0,0,5,GOLD,212
1719,15074179,658,Nevada,Male,43,2,90769.53,1,0,1,0,0,2,PLATINUM,310
1720,18580274,598,Kentucky,Female,66,2,120250.53,1,1,0,0,0,1,SILVER,181
1721,17130835,803,Vermont,Female,30,10,66543.81,4,0,0,1,0,3,PLATINUM,693
1722,15510289,460,Washington,Male,64,2,115513.42,3,1,1,0,0,2,PLATINUM,259
1723,16655549,667,Massachusetts,Female,34,3,94455.76,2,1,1,0,0,1,GOLD,90
1724,17927939,392,Kansas,Male,36,2,62776.47,1,1,1,0,0,1,SILVER,704
1725,17617107,722,Colorado,Female,29,0,0.0,1,1,0,0,0,5,DIAMOND,999
1726,19530503,744,Ohio,Female,22,2,22206.86,2,0,1,0,0,1,SILVER,252
1727,19558599,446,Montana,Male,36,2,112150.66,3,1,0,0,0,5,PLATINUM,930
1728,16669656,387,Minnesota,Male,37,10,87641.39,1,1,1,0,0,4,PLATINUM,889
1729,16882911,746,Louisiana,Male,37,4,0.0,2,1,0,0,0,2,GOLD,658
1730,15472701,677,North Carolina,Male,48,8,0.0,2,1,1,0,0,1,DIAMOND,706
1731,18070323,706,Florida,Male,59,1,0.0,1,1,0,1,0,5,SILVER,517
1732,17249671,389,Maine,Male,38,0,75817.71,1,1,0,0,0,5,SILVER,787
1733,18921062,534,North Carolina,Female,43,7,22420.41,1,1,1,0,0,3,PLATINUM,501
1734,17905201,827,Illinois,Female,22,2,181894.16,2,0,1,0,0,3,GOLD,3
1735,16934482,383,Louisiana,Female,40,5,285850.69,1,0,0,0,1,1,SILVER,666
1736,17343749,846,Hawaii,Female,51,9,100324.15,3,1,0,0,0,3,PLATINUM,178
1737,17657437,518,Mississippi,Male,45,8,0.0,1,0,0,1,0,2,SILVER,205
1738,17152332,415,Minnesota,Male,46,9,0.0,2,1,0,0,0,5,SILVER,421
1739,18461768,487,Alaska,Male,55,7,50470.05,2,1,0,0,0,3,PLATINUM,594
1740,15875363,637,Utah,Female,48,5,68907.74,3,0,0,1,0,4,SILVER,370
1741,19234231,779,Pennsylvania,Male,55,1,0.0,1,1,1,0,1,2,GOLD,799
1742,17434319,429,Connecticut,Male,54,10,200348.42,3,1,0,1,0,5,PLATINUM,656
1743,16510756,504,Iowa,Male,38,2,53235.88,1,0,0,1,1,1,SILVER,90
1744,17167357,458,New Mexico,Female,41,9,36754.82,2,0,0,0,0,1,PLATINUM,261
1745,18955986,703,Nevada,Male,34,3,0.0,1,1,1,0,0,4,PLATINUM,613
1746,19635723,793,North Carolina,Female,26,0,95460.04,2,0,1,0,1,3,PLATINUM,400
1747,16962041,459,Georgia,Female,49,4,124099.06,1,1,0,0,0,5,SILVER,237
1748,17986737,515,Wyoming,Female,50,6,194966.32,4,0,0,1,0,5,SILVER,85
1749,18481247,742,South Dakota,Male,40,10,0.0,2,1,0,0,0,5,PLATINUM,678
1750,17744149,612,Maryland,Female,61,10,94300.92,1,1,0,1,0,3,PLATINUM,574
1751,15190710,605,New Hampshire,Male,46,7,75897.15,1,1,1,0,1,2,DIAMOND,559
1752,18015223,797,Pennsylvania,Male,41,7,224504.89,1,1,0,0,0,1,GOLD,626
1753,16292930,550,Montana,Female,22,6,0.0,2,1,0,0,0,2,SILVER,401
1754,15501286,566,New Mexico,Female,27,10,71532.68,2,1,1,0,0,4,GOLD,660
1755,19354718,513,Virginia,Male,46,7,78045.67,2,1,1,0,0,2,GOLD,776
1756,16624229,848,Colorado,Female,39,10,45013.27,3,0,0,0,0,2,GOLD,94
1757,17128246,475,Montana,Female,53,5,133214.63,2,1,1,0,0,3,SILVER,683
1758,19412214,850,West Virginia,Male,44,6,0.0,2,1,0,0,0,2,GOLD,105
1759,17188482,767,Maine,Male,56,9,56479.89,2,0,0,0,1,3,GOLD,979
1760,18428883,798,South Carolina,Male,27,4,222338.62,1,0,0,0,0,4,GOLD,733
1761,19714424,382,Virginia,Male,36,4,27061.33,1,1,0,0,0,3,GOLD,945
1762,16539419,825,New Hampshire,Female,47,5,183554.54,1,1,1,0,0,4,SILVER,350
1763,17888107,467,Michigan,Female,45,2,35774.39,1,1,1,1,0,2,GOLD,209
1764,15631741,560,Kansas,Male,26,5,34461.87,3,0,0,0,0,5,DIAMOND,150
1765,18099440,621,Georgia,Female,44,9,0.0,3,1,1,0,0,2,SILVER,907
1766,18679828,509,West Virginia,Female,46,10,150442.3,1,1,0,1,1,5,GOLD,671
1767,19608222,358,North Dakota,Male,40,6,0.0,2,0,1,1,0,2,GOLD,76
1768,17796310,483,Kentucky,Male,44,9,0.0,1,0,0,0,0,1,GOLD,683
1769,16463069,639,Louisiana,Female,50,7,41397.12,4,0,1,0,0,1,GOLD,636
1770,18331097,384,Nevada,Male,35,3,168336.79,2,1,1,0,0,2,SILVER,628
1771,15613138,515,Virginia,Male,62,2,58544.17,1,1,0,0,1,4,SILVER,681
1772,16654411,566,Louisiana,Male,44,5,153391.28,2,0,0,0,0,5,PLATINUM,650
1773,18366018,448,Mississippi,Female,32,2,113878.43,1,1,1,0,1,4,SILVER,339
1774,17292039,814,Vermont,Female,35,10,0.0,2,1,1,1,1,3,PLATINUM,784
1775,15329508,781,Wisconsin,Female,40,8,180750.75,1,1,0,0,0,4,GOLD,461
1776,16999435,500,Wyoming,Female,58,10,63757.58,2,1,1,1,0,4,GOLD,226
1777,19289243,561,Rhode Island,Female,40,5,38604.51,2,0,0,0,0,4,DIAMOND,916
1778,15741516,823,Delaware,Female,35,9,0.0,1,1,1,0,0,4,SILVER,727
1779,18523725,389,Utah,Male,44,9,140679.14,1,1,0,0,1,2,PLATINUM,474
1780,19148400,849,Mississippi,Male,42,4,371734.31,2,1,0,0,0,5,PLATINUM,95
1781,15016429,701,Louisiana,Female,41,9,125213.65,2,1,1,1,0,3,GOLD,903
1782,18736931,559,Oregon,Female,24,7,245131.39,2,1,1,0,1,3,SILVER,505
1783,15537367,448,Connecticut,Female,26,4,7727.83,3,1,0,1,0,1,GOLD,191
1784,15730782,461,Florida,Female,23,7,71306.62,2,1,0,1,1,2,GOLD,449
1785,18231954,691,West Virginia,Male,29,1,46678.49,2,1,1,1,0,1,PLATINUM,231
1786,16615057,701,New Jersey,Female,27,4,10051.57,2,1,1,0,0,1,GOLD,340
1787,15658556,749,North Carolina,Female,37,5,110495.18,4,0,1,0,0,2,SILVER,901
1788,19739710,675,Michigan,Male,34,7,52401.48,1,1,0,0,0,2,SILVER,55
1789,15891607,744,New Hampshire,Male,57,3,83334.62,2,1,1,0,0,2,GOLD,67
1790,17927954,702,Nevada,Female,41,4,112940.31,2,1,0,0,0,5,SILVER,646
1791,18659828,412,Arkansas,Male,37,3,65819.91,1,0,1,0,0,4,SILVER,47
1792,19256508,754,Colorado,Female,38,0,0.0,2,1,0,1,0,5,DIAMOND,647
1793,16499618,592,Ohio,Male,47,5,39228.23,2,0,1,0,0,5,SILVER,940
1794,16961140,511,Ohio,Female,45,3,81723.11,1,1,0,0,0,3,GOLD,718
1795,19564341,400,Louisiana,Male,39,4,0.0,1,0,1,0,0,4,GOLD,467
1796,17142436,571,Texas,Female,48,4,0.0,1,1,1,0,1,5,DIAMOND,97
1797,16655494,620,Arizona,Male,39,3,54209.15,1,1,0,0,0,5,GOLD,649
1798,18461267,607,Wisconsin,Male,33,10,97040.26,1,1,0,0,0,4,GOLD,667
1799,17995868,352,Idaho,Female,46,9,72147.38,2,1,1,1,1,4,SILVER,438
1800,15641328,694,Utah,Female,43,5,67445.55,1,1,0,0,0,4,PLATINUM,643
1801,18414950,696,New Jersey,Male,40,0,60089.11,3,1,0,1,0,3,GOLD,934
1802,19526756,385,Texas,Female,48,8,0.0,2,0,0,0,1,4,PLATINUM,659
1803,19229353,617,Kentucky,Female,46,2,158202.45,2,1,1,0,0,1,GOLD,961
1804,16780107,771,South Dakota,Female,32,0,165492.67,2,1,0,1,0,3,DIAMOND,180
1805,16130468,825,New Jersey,Male,41,7,0.0,2,0,0,0,0,4,GOLD,771
1806,15671258,568,Georgia,Female,34,9,133441.58,2,0,1,1,0,1,GOLD,475
1807,17282980,372,Hawaii,Male,44,4,0.0,2,1,0,0,0,5,SILVER,579
1808,18565018,732,South Dakota,Female,38,9,326822.89,1,1,0,0,0,2,GOLD,826
1809,17726396,388,Arizona,Male,44,10,56369.54,1,1,1,0,0,2,SILVER,74
1810,17602076,444,Montana,Female,42,6,202415.36,2,1,0,0,0,5,SILVER,653
1811,18819919,506,New York,Male,38,2,228212.04,1,0,1,0,0,4,DIAMOND,852
1812,17892854,414,Nebraska,Female,36,5,53102.34,2,1,1,1,0,4,GOLD,962
1813,15458756,802,Michigan,Female,55,0,187376.03,1,1,0,0,0,2,SILVER,770
1814,17144787,526,Oklahoma,Female,48,6,201499.94,3,1,1,0,0,3,SILVER,427
1815,19808102,547,Texas,Female,43,3,48064.7,2,1,0,0,0,5,SILVER,468
1816,19988095,527,Oregon,Female,37,7,108579.76,1,1,0,0,0,4,GOLD,223
1817,15328561,571,Louisiana,Female,46,10,101193.02,1,1,0,0,0,5,GOLD,727
1818,18602283,396,Rhode Island,Male,62,6,162521.29,1,0,1,1,0,2,GOLD,270
1819,16662033,836,Virginia,Male,40,1,0.0,3,0,1,1,0,5,PLATINUM,650
1820,19542605,396,South Dakota,Male,46,7,0.0,1,1,1,1,0,4,SILVER,421
1821,16112879,737,Indiana,Male,43,0,60390.85,3,1,1,0,0,3,DIAMOND,280
1822,18500490,704,Maryland,Female,43,4,11264.61,1,1,1,0,0,5,GOLD,79
1823,15077295,773,Nevada,Female,45,8,62869.36,1,1,1,0,0,4,PLATINUM,396
1824,16605328,354,Missouri,Male,26,6,0.0,2,1,0,1,0,3,SILVER,591
1825,16074609,739,Alabama,Male,35,9,144211.99,1,0,0,0,0,2,PLATINUM,151
1826,19472538,440,Nebraska,Male,30,10,31178.36,1,1,1,1,0,5,GOLD,903
1827,19730513,671,Rhode Island,Male,43,2,51804.39,1,1,0,0,0,2,DIAMOND,919
1828,19539345,522,Missouri,Female,45,9,86756.16,4,0,1,0,0,5,PLATINUM,21
1829,15374156,359,Hawaii,Male,39,5,70514.73,2,1,1,1,0,1,GOLD,31
1830,15864398,845,Mississippi,Male,33,3,0.0,2,1,1,0,1,3,DIAMOND,649
1831,15041699,525,Hawaii,Female,48,8,65371.96,1,1,1,0,0,4,DIAMOND,619
1832,19326151,849,Missouri,Female,21,6,48665.27,2,1,0,1,0,2,PLATINUM,32
1833,19452027,807,Pennsylvania,Male,34,1,0.0,1,1,1,0,0,5,GOLD,535
1834,18250770,659,New Hampshire,Female,37,3,30968.44,2,1,0,0,0,4,SILVER,931
1835,15534662,662,Washington,Female,42,7,104287.62,1,1,1,0,1,1,DIAMOND,716
1836,17744168,838,Ohio,Female,40,6,73526.03,4,1,1,1,1,5,GOLD,101
1837,17708311,735,Alaska,Female,49,3,158682.96,1,1,0,0,0,2,GOLD,202
1838,15296642,493,Alaska,Male,44,5,151025.15,1,0,0,0,0,3,DIAMOND,773
1839,17264781,736,Texas,Female,18,10,63033.62,1,0,0,1,0,3,SILVER,63
1840,19620797,654,Oklahoma,Male,51,1,25495.34,2,1,1,0,1,3,PLATINUM,778
1841,19900574,665,Georgia,Male,37,2,77737.58,1,0,0,0,0,4,PLATINUM,270
1842,17713338,555,Nevada,Male,44,6,70695.62,1,1,0,0,1,4,GOLD,108
1843,16380562,450,Minnesota,Female,29,4,131720.86,1,1,0,0,0,3,GOLD,179
1844,16179945,845,Maine,Male,41,1,29311.29,2,1,0,0,0,3,SILVER,235
1845,18910813,628,South Dakota,Male,49,2,30402.83,2,1,0,0,1,2,SILVER,707
1846,18124219,821,Hawaii,Female,33,3,43501.66,1,0,1,0,0,2,GOLD,124
1847,19334687,676,Delaware,Female,18,4,188336.72,1,0,0,0,0,4,GOLD,106
1848,16166047,406,Alaska,Male,37,4,6996.03,2,0,0,0,0,4,PLATINUM,237
1849,17821459,492,Wisconsin,Male,30,0,0.0,1,1,0,0,0,2,PLATINUM,84
1850,18028474,671,Utah,Male,38,5,147217.92,1,1,1,0,0,4,GOLD,797
1851,17204227,656,Kansas,Male,45,8,104771.45,1,1,0,0,0,4,PLATINUM,870
1852,18399935,716,Nevada,Male,48,5,139966.77,1,1,0,0,0,1,SILVER,269
1853,18641208,586,New Mexico,Female,43,9,189109.18,1,1,1,0,0,5,SILVER,808
1854,15881238,849,Colorado,Female,18,0,22866.47,1,1,1,0,0,4,GOLD,539
1855,18604637,837,West Virginia,Male,37,9,67601.56,1,1,1,0,0,2,GOLD,389
1856,18875221,574,Tennessee,Male,50,6,36216.68,2,1,0,0,0,3,GOLD,210
1857,19093893,790,Maine,Female,52,10,3224.44,2,1,0,0,0,2,GOLD,359
1858,19529629,799,California,Female,25,7,74416.81,1,1,0,0,0,4,PLATINUM,850
1859,16797920,361,Virginia,Male,40,7,131589.98,3,0,0,0,0,3,DIAMOND,414
1860,16088297,421,West Virginia,Female,42,4,100589.45,1,1,0,0,0,5,SILVER,78
1861,18387192,644,New York,Female,56,7,192118.06,4,1,1,0,0,1,PLATINUM,17
1862,18080990,651,Colorado,Female,43,9,141633.17,1,1,0,0,0,1,GOLD,333
1863,16294352,618,New Hampshire,Male,34,7,25609.93,4,1,1,0,0,5,DIAMOND,11
1864,15116621,375,Washington,Male,56,7,0.0,1,0,1,0,0,5,SILVER,926
1865,18551724,743,Rhode Island,Female,45,3,204838.89,4,1,1,0,0,1,SILVER,858
1866,16748852,840,Michigan,Female,49,10,18086.0,2,1,0,0,1,4,DIAMOND,464
1867,19229704,473,Wyoming,Female,18,4,0.0,1,1,0,0,0,2,PLATINUM,652
1868,17831654,799,Maine,Male,30,10,77023.03,2,1,1,0,0,4,GOLD,570
1869,19010820,459,Oklahoma,Male,26,2,305706.1,2,0,0,0,1,3,SILVER,5
1870,17729343,481,Utah,Male,46,4,0.0,2,1,1,0,0,4,GOLD,86
1871,18608700,570,South Carolina,Male,45,0,33377.97,1,1,1,0,0,5,SILVER,203
1872,17761639,752,Wyoming,Female,30,7,155321.27,2,1,1,0,0,4,GOLD,713
1873,19834134,428,Minnesota,Female,61,0,31716.86,1,1,0,0,0,1,SILVER,19
1874,18593734,644,North Carolina,Male,49,8,122543.25,1,1,1,0,0,3,DIAMOND,923
1875,19233640,638,New Mexico,Female,30,2,145601.98,2,0,1,0,0,1,PLATINUM,386
1876,15462424,799,Arizona,Male,33,4,196758.67,2,0,1,0,1,4,DIAMOND,966
1877,18394915,629,Vermont,Female,54,5,117203.73,4,1,1,0,0,1,GOLD,666
1878,18800056,471,New Hampshire,Male,40,10,57120.55,1,1,1,1,1,1,PLATINUM,592
1879,15379815,837,Alaska,Female,59,8,29431.43,3,1,0,0,0,2,PLATINUM,693
